Código Plan,Carrera,Cohorte,Número de alumno,Bloqueo,Causal Bloqueo,RUN,DV,Nombres,Unnamed: 9,Primer Apellido,Segundo Apellido,Logro,Fecha Logro,Última Carga
HP2,Magia,2006-01,460378,S,ALUMNO LICENCIADO,16911567,4,HILEN,ANAHYSS,NUÑEZ,ARAMAYO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2010-02,2010-02
HW2,Magia,2006-01,461216,N,Sin Bloqueo,6194835,4,RAYENT,EDSON,SOMMERMEYER,ARTUS,6 SEMESTRE - BACHILLER,2009-01,2009-01
HP1,Magia,2004-01,623519,S,ALUMNO EGRESADO,6944692,7,BAITIARE,ESTELVI,IRIART,CUMSILLE,SEGUNDO AÑO,2006-01,2008-02
HW2,Magia,2018-01,536963,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,19199595,3,RENÉE,VLADIMIR,CASANGA,NOLL,INGRESO,2018-01,2019-01
HP2,Magia,2005-01,597244,S,CAMBIO DE PLAN O CARRERA,20836334,9,AAROON,KHATALINA,ZELADA,ABURTO,2 SEMESTRE,2005-02,2005-02
HW2,Magia,2005-01,414365,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,14789003,9,ESTHER,ANALYA,SALINAS,CAÑAS,5 SEMESTRE,2009-02,2009-02
HW2,Magia,2009-01,490134,S,CAMBIO DE PLAN O CARRERA,23367929,6,GUMARO,MAYTEE,SANTIBANEZ,CORONA,INGRESO,2009-01,2010-02
HW2,Magia,2011-01,645856,S,SUSPENSION DE ESTUDIOS,8391586,6,RODMARYS,LORETTO,ABURTO,ESCOBAR,INGRESO,2011-01,
HP2,Magia,2006-01,554493,S,BLOQUEO FINANCIERO DESERTOR CAE,6544404,9,FABIANA,ANITA,PIEDRABUENA,SALOMON,1 SEMESTRE,2007-01,2009-01
HW2,Magia,2008-01,569866,N,Sin Bloqueo,9872191,2,ROSALINDA,MARIAPIA,HOLBUT,MANRIQUEZ,INGRESO,2008-01,2008-01
HP1,Magia,2004-01,482563,S,ALUMNO EGRESADO,20679336,2,ERIC,FERDYNANDO,CALQUIN,ALBURQUENQUE,SEGUNDO AÑO,2006-01,2008-01
HW2,Magia,2010-01,601579,N,Sin Bloqueo,10696483,2,IVANNI,ALBERTO,VERDUGO,CUADRA,INGRESO,2010-01,2010-02
HP2,Magia,2005-01,630032,S,ALUMNO LICENCIADO,20545650,K,WILLIAMS,BELEN,URQUIETA,HARO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2015-02,2015-02
HP1,Magia,2004-01,612613,S,SUSPENSION DE ESTUDIOS,9665649,7,KEYLA,ARLETE,VICTORIANO,VISTOSO,INGRESO,2004-01,
HP2,Magia,2005-01,433158,S,ALUMNO EGRESADO,7161429,K,MARISOL,AMANTINA,ZUBICUETA,BRITO,10 SEMESTRE - EGRESO,2009-02,2009-02
HP2,Magia,2006-01,621557,S,ALUMNO CON DEUDA MOROSA,21518483,3,MILENE,FAVIOLA,CARRERAS,BURGOS,INGRESO,2006-01,2006-02
HP1,Magia,2004-01,381522,S,ALUMNO CON DEUDA MOROSA,20406508,4,ANDREI,ELIANA,VILIA,SANCHO,INGRESO,2004-01,2004-02
HP2,Magia,2006-01,556314,S,SUSPENSION DE ESTUDIOS,4891864,5,DILLAN,HERNANDO,ADARO,URREA,INGRESO,2006-01,2006-01
HP2,Magia,2008-01,564574,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,4581613,0,GILDA,NÁYADET,GATICA,ARRIAZA,1 SEMESTRE,2008-02,2009-02
HP2,Magia,2005-01,536232,S,BLOQUEO POR NO INSCRIPCION,24047370,1,RADAMES,YULIANA,ABUDAYE,ANTIHUENO,10 SEMESTRE - EGRESO,2009-02,2009-02
HW2,Magia,2009-01,366194,S,ALUMNO CON DEUDA MOROSA,7859778,0,SOLEDAD,MARKO,STEPPES,TRABUCCO,1 SEMESTRE,2009-01,2009-01
HP2,Magia,2005-01,629157,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,16231730,5,VENUS,FRANCISC,QUIJADA,ICETA,INGRESO,2005-01,2007-02
HP2,Magia,2005-01,532153,S,BLOQUEO POR NO INSCRIPCION,12568836,2,GISELLE,JURGEN,REQUENA,ELGARRISTA,10 SEMESTRE - EGRESO,2009-02,2009-02
HP2,Magia,2006-01,556384,N,Sin Bloqueo,19897921,K,SUSANA,MAXIMILIA,LABRA,PERUSINA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-02,2019-02
HP2,Magia,2007-01,592723,S,ALUMNO CON DEUDA MOROSA,25522633,6,STANKO,NAYADED,AVACA,PALZA,1 SEMESTRE,2009-01,2009-02
HP2,Magia,2006-01,608428,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,17797070,0,YOJHAN,DENNISSE,HAMASAKI,GUAJARDO,INGRESO,2006-01,2006-01
HP2,Magia,2005-01,428107,N,Sin Bloqueo,10957652,4,MARA,NAZARET,MENARES,BIGGS,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2021-01,2021-01
HP1,Magia,2003-01,450786,S,CAMBIO DE PLAN O CARRERA,16898650,3,BETILUZ,ADA,HUENULAF,PALLARES,PRIMER AÑO,2005-01,2007-02
HP2,Magia,2003-01,520956,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,21425518,3,GUMERCINDO,NAIARA,SFEIR,ANGUITA,1 SEMESTRE,2009-01,2009-02
HP1,Magia,2004-01,584637,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,5188864,0,DYNELLY,KIMIE,PEÑA Y LILLO,NIENHUSER,PRIMER AÑO,2005-01,2008-02
HP2,Magia,2007-01,529724,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS,13255954,9,CHARLOT,MELANI,CALVILLÁN,DECEBAL-CUZA,1 SEMESTRE,2009-02,2009-02
HP1,Magia,2004-01,587624,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,15967781,6,SELOMIT,INDRY,SANTIBAÑEZ,MULATO,INGRESO,2004-01,2004-02
HW2,Magia,2009-01,459077,N,Sin Bloqueo,11920709,8,YANETH,CATERINE,BACHO,ZANETTI,INGRESO,2009-01,2009-02
HP1,Magia,2003-01,521893,S,ALUMNO EGRESADO,9718233,3,ABDIAS,GREGORI,MAFFET,BENAVIDES,SEGUNDO AÑO,2005-01,2007-01
HP1,Magia,2003-01,596839,S,ALUMNO EGRESADO,13864366,4,THEO,DEBBIE,BARSOCCHINI,YAÑEZ,SEGUNDO AÑO,2005-01,2008-01
HP1,Magia,2004-01,571567,S,ALUMNO CON DEUDA MOROSA,21781382,8,TREISSY,VIRNA,MASSU,STURLA,INGRESO,2004-01,2004-02
HP1,Magia,2004-01,506621,S,ALUMNO LICENCIADO,16403909,4,NAWEL,AUDYCH,CABEDO,HUEICA,SEGUNDO AÑO,2007-01,2009-02
HW2,Magia,2012-01,503966,N,Sin Bloqueo,21520365,7,SABINE,GABRIELLE,MAC-VICAR,ARAUCO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2019-02,2019-02
HW2,Magia,2015-01,474551,N,Sin Bloqueo,24751899,4,HILDA,IGNACIA,GUZÑAY,GALLARDO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2023-02,2023-02
HP1,Magia,2002-01,459096,N,Sin Bloqueo,9142183,8,FABRIZIO,MARIANNE,ADASME,OTAZO,SEGUNDO AÑO,2004-01,2006-01
HW2,Magia,2006-02,496448,S,ALUMNO CON DEUDA MOROSA,13018735,8,FEDERICO,LETICIA,DUPERAT,ARMETTA,INGRESO,2006-02,2006-02
HW2,Magia,2020-01,651140,N,Sin Bloqueo,8742990,5,RENAN,ANNA,FÁBREGA,VILLATORO,7 SEMESTRE,2024-01,2024-02
HP1,Magia,2003-01,645695,N,Sin Bloqueo,8551538,4,JOSSELYN,ESTHEFANY,BÓRQUEZ,BARNACHEA,SEGUNDO AÑO,2006-01,2008-01
HP2,Magia,2008-01,608293,S,ALUMNO CON DEUDA MOROSA,7342758,4,ANDREI,GUILIANA,GARCIA DE LA PASTORA,IZQUIERDO,3 SEMESTRE,2008-02,2008-02
HW2,Magia,2008-01,407144,S,ALUMNO CON DEUDA MOROSA,20933361,4,DRINA,MINERVA,CLAVERO,VALLE,5 SEMESTRE,2012-01,2012-02
HW2,Magia,2011-01,397806,S,ALUMNO CON DEUDA MOROSA,11705800,1,CATARY,BIANCA,CAJAS,ABARZA,2 SEMESTRE,2016-01,2017-01
HW2,Magia,2010-01,595465,N,Sin Bloqueo,20109861,K,NEO,TANYA,HIRCASH,EBERLE,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2017-01,2017-01
HW2,Magia,2006-01,366426,N,Sin Bloqueo,7091871,4,MARY,GIGI,POZO,DAUD,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2021-02,2021-02
HW2,Magia,2008-01,479799,S,ALUMNO CON DEUDA MOROSA,9750550,1,VICTO,TOMÁS,TORREALBA,NAHUELÁN,1 SEMESTRE,2008-01,2008-02
HP1,Magia,2004-01,399580,S,BLOQUEO POR NO INSCRIPCION,13361752,3,ROMA,KATTY,FORES,BACHO,INGRESO,2004-01,2004-02
HP1,Magia,2003-01,434704,S,ALUMNO EGRESADO,19017611,K,GALIA,MILENKO,BÓRQUEZ,ALEGRÍA,SEGUNDO AÑO,2005-01,2007-02
HP2,Magia,2006-01,409578,S,ALUMNO CON DEUDA MOROSA,21436418,3,KATIUSKA,DEINAR,SCHMITTNER,MELIVILU,3 SEMESTRE,2008-02,2008-02
HW2,Magia,2006-01,654262,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,13367487,3,ANAMARIA,MARISELA,NARDON,WANG,5 SEMESTRE,2012-02,2012-02
HP1,Magia,2003-01,469792,S,"BLOQUEO POR EXPEDIENTE SIN CALIFICACIONES, CONVALIDACIONES NI INSCRIPCION",5621060,6,NICOLAS,MANUEL,MENENDEZ,JAMES,INGRESO,2003-01,
HW2,Magia,2007-01,412608,S,ALUMNO LICENCIADO,10556760,6,ANAYSS,PASCUAL,OYANADER,ONELL,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2016-02,2016-02
HP2,Magia,2007-01,544015,N,Sin Bloqueo,15915731,6,SILVIA,MERICIA,BARRA,FRITZ,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-01,2020-01
HP1,Magia,2003-01,406693,S,ALUMNO EGRESADO,22838411,1,ADOLFO,DELCARME,DOMANGE,BARRIGA,SEGUNDO AÑO,2005-01,2007-02
HP2,Magia,2006-01,414488,S,BLOQUEO POR NO INSCRIPCION,5256000,5,FABIO,KATYA,MILLAR,ROSSEL,5 SEMESTRE,2010-01,2010-02
HW2,Magia,2009-01,521169,N,Sin Bloqueo,8282398,6,CARINA,PIERANNA,HAKIM,CAMIRUAGA,10 SEMESTRE - EGRESO,2013-02,2013-02
HW2,Magia,2006-02,429446,S,ALUMNO CON DEUDA MOROSA,21523418,7,IGNACIO,ARANTZA,NESVARA,CURELLANCA,INGRESO,2006-02,2006-02
HW2,Magia,2005-01,538048,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,23034544,4,ADA,FLAVIA,ANTOGNINI,BALBOA,INGRESO,2005-01,2005-02
HP2,Magia,2005-01,465018,S,RENUNCIA,18937476,K,CRISTIA,AYMARA,SAN CRISTÓBAL,ILABACA,INGRESO,2005-01,
HW2,Magia,2013-01,563180,N,Sin Bloqueo,24841103,0,JARIEL,ZHARICK,ASSEF,GOLDSACK,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2022-02,2022-02
GH3,Magia,2007-01,420124,S,CAMBIO DE PLAN O CARRERA,24533665,9,GYSOU,MARLENNE,OREGON,VÁSQUEZ,INGRESO,2009-02,2010-01
HP2,Magia,2007-01,631275,N,Sin Bloqueo,7343510,9,CUSTODIO,AAROM,CAÑETE,GAVILAN,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2014-02,2014-02
HW2,Magia,2007-01,371536,S,CAMBIO DE PLAN O CARRERA,17305071,9,MARBET,MARIANNA,ALCAZAR,GONZALO,INGRESO,2007-01,2008-02
HW2,Magia,2023-01,369407,N,Sin Bloqueo,5799849,9,ISRAEL,DELALUZ,LAMUR,DEL VILLAR,INGRESO,2023-01,2024-01
HP2,Magia,2008-01,574417,N,Sin Bloqueo,5452406,1,EMERSON,ROSARIO,GORTARIS,WALKER,INGRESO,2008-01,2008-01
HP1,Magia,2003-01,604888,S,ALUMNO LICENCIADO,18996388,7,ANABELÉN,CAMILA,PINEDA,ARACENA,SEGUNDO AÑO,2005-01,2008-01
HP1,Magia,2004-01,385551,S,ALUMNO EGRESADO,17918791,3,CELINDA,NEMESIO,SIERRA,BACUTA,SEGUNDO AÑO,2006-01,2008-02
HP2,Magia,2006-01,424685,S,SUSPENSION DE ESTUDIOS,19039889,8,LORET,NIGER,VILLABLANCA,MÁRQUEZ,INGRESO,2006-01,2006-02
HP1,Magia,2003-01,606746,S,ALUMNO CON DEUDA MOROSA,11320432,4,REYNAL,NINA,YUNGE,MILLON,SEGUNDO AÑO,2005-01,2007-01
HW2,Magia,2016-01,420708,N,Sin Bloqueo,19773529,1,DELZI,ORLANDA,WATANABE,CANIO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2022-01,2022-01
HW2,Magia,2009-01,557076,N,Sin Bloqueo,23529713,6,SABRINA,JOHANN,SCHAFER,BARSCHAK,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2018-02,2018-02
HP2,Magia,2008-01,527160,S,ALUMNO LICENCIADO,8649572,1,JOHN,BRYAN,MURUA,HUIDOBRO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2015-02,2015-02
HP1,Magia,2003-01,415808,S,ALUMNO EGRESADO,8453523,6,MAO,YANKA,FRANETOVIC,DE LA RIVA,SEGUNDO AÑO,2005-01,2008-01
HW2,Magia,2009-01,653207,S,ALUMNO CON DEUDA MOROSA,20708337,7,SYLVANA,ELEONOR,CICKOVIC,TAUCARE,INGRESO,2009-01,2009-01
HP1,Magia,2007-01,369740,S,BLOQUEO ADMINISTRATIVO,6849374,2,ANNE,RAMIRO,BERMÚDEZ,MONTANARES,INGRESO,2007-01,2007-02
HW1,Magia,2007-01,437786,S,ALUMNO EGRESADO,7154504,2,RENAN,NAOMÍ,MAURO,VIVANCO,QUINTO AÑO - EGRESO,2008-02,2008-02
HW2,Magia,2008-01,519731,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,4591117,4,ALAN,ELIASJOSE,ESPINDOLA,ESCUDERO,1 SEMESTRE,2008-02,2009-02
HP1,Magia,2004-01,543524,S,ALUMNO EGRESADO,22151109,5,VICTO,OLAYA,ZAMBRA,GOHURDETT,SEGUNDO AÑO,2006-01,2008-02
HP2,Magia,2007-01,550725,N,Sin Bloqueo,10363786,3,STENIO,ANAHI,FLOR,AHUMADA,10 SEMESTRE - EGRESO,2012-01,2012-01
HP1,Magia,2003-01,375455,N,Sin Bloqueo,13918798,9,VALENTINA,RADAMES,POZAS,STUARDO,SEGUNDO AÑO,2006-02,2008-02
HP1,Magia,2003-01,510802,S,ALUMNO EGRESADO,17440779,5,JIMMY,NASHKA,GAHONA,ABARZA,SEGUNDO AÑO,2005-01,2008-01
HP2,Magia,2007-01,395079,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,16804642,7,MARYORY,TRACY,MERCADO,BONILLA,2 SEMESTRE,2007-02,2007-02
HP1,Magia,2003-01,428889,S,BLOQUEO POR NO INSCRIPCION,4591640,1,BRYAN,SEBASTÍAN,YARMUCH,HONORES,INGRESO,2003-01,2003-02
HP2,Magia,2006-01,371348,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,21161555,6,DESIREE,GISSELLE,DOMINGUEZ,LIRA,INGRESO,2006-01,2006-02
HP2,Magia,2010-02,500273,S,ALUMNO CON DEUDA MOROSA,9238214,1,YORKA,SASHA,CATALDO,SANZANA,2 SEMESTRE,2011-02,2011-02
HW2,Magia,2010-02,615093,S,ALUMNO EGRESADO,19055864,1,CHANTAL,HELMIS,GALATZAN,VILLAGRÁN,10 SEMESTRE - EGRESO,2016-01,2016-01
HG1,Programa Especial de Licenciatura en Hechicería,2018-01,643059,S,BLOQUEO POR NO INSCRIPCION,18902247,K,DONKA,CONNIE,LAUBREAUX,BAIGORRI,SEGUNDO SEMESTRE - GRADO LICENCIADO,2018-02,2018-02
HP1,Magia,2003-01,560788,S,ALUMNO CON DEUDA MOROSA,23976458,4,ZORANA,LILYBELL,ICETA,MASFERRER,INGRESO,2003-01,2004-01
HW2,Magia,2011-01,540774,N,Sin Bloqueo,24917612,K,XAVIERA,YONILD,FALCÓN,WARNER,10 SEMESTRE - EGRESO,2017-01,2017-01
HW2,Magia,2011-01,380822,N,Sin Bloqueo,25552476,5,IGAL,ALDOLFO,LA REGLA,CUCUMIDES,10 SEMESTRE - EGRESO,2016-01,2016-01
HP2,Magia,2006-01,605693,N,Sin Bloqueo,21272420,8,ÍTALO,AMERICA,RISCAL,PASTENE,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2023-01,2023-01
WH1,Hechicería,2005-01,436024,S,BLOQUEO POR NO INSCRIPCION,20620854,5,RODNEY,MACKARENA,LARRAHONA,DEL CARRIL,1 AÑO,2006-01,2007-01
HP1,Magia,2003-01,407768,S,CAMBIO DE PLAN O CARRERA,19092233,8,DINO,JOHNY,MEDEL,PINILLA,INGRESO,2003-01,2003-02
HW2,Magia,2014-01,518440,S,ALUMNO CON DEUDA MOROSA,22140220,2,FARIDDE,NOOR,STAPPUNG,BRATTI,INGRESO,2014-01,2014-01
HW2,Magia,2012-01,441041,N,Sin Bloqueo,14664073,4,LORET,GEORGE,CASTILLA,MANSILLA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2021-01,2021-01
GH2,Magia,2006-01,383035,S,ALUMNO CON DEUDA MOROSA,23420834,4,CRHISTIAN,YAMBIL,DESCOVIC,LERMANDA,INGRESO,2006-01,2006-02
GH3,Magia,2008-01,497063,S,SUSPENSION DE ESTUDIOS,4486173,5,ATILIANO,CLEFELINA,SOBINO,MEHECH,INGRESO,2008-01,2008-01
PH1,Magia,2007-01,612314,S,CAMBIO DE PLAN O CARRERA,6688784,5,DANKA,YOVANKA,DE LA HOZ,INALAF,5 SEMESTRE,2011-02,2012-02
PH2,Magia,2007-01,381273,S,ALUMNO EGRESADO,19596051,5,JOACHIM,THOMMAS,WARLES,CABRILLANA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2018-02,2018-02
GH2,Magia,2005-01,498006,S,SUSPENSION DE ESTUDIOS,14509434,6,SOL,IRENE,BETTIO,FORONDA,INGRESO,2005-01,2005-02
HW2,Magia,2007-01,408589,S,ALUMNO LICENCIADO,4938615,6,MORIN,LILIAN,PUGA,CERRO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2011-02,2011-02
PH1,Magia,2007-01,577307,S,ALUMNO CON DEUDA MOROSA,8856782,9,VALEZCA,ANDRES,PENNA,PARRAGUEZ,INGRESO,2007-01,
PH1,Magia,2008-01,648458,S,ALUMNO CON DEUDA MOROSA,20317744,9,ANARIEL,RUBEN,ABARCIA,KOCK,INGRESO,2008-01,2008-02
HW2,Magia,2012-01,441122,N,Sin Bloqueo,19096248,1,PRISILA,YACIARA,BALANDA,GOSTLING,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2022-02,2022-02
HP1,Magia,2004-01,637569,S,CAMBIO DE PLAN O CARRERA,19648490,4,RORI,MERCEDES,ASENJO,LLANQUIHUEN,INGRESO,2004-01,2004-02
HP2,Magia,2004-01,412294,S,SUSPENSION DE ESTUDIOS,17547316,4,NAIF,MACCARENA,CASTILLO,HOLMER,INGRESO,2005-02,2005-01
PH1,Magia,2006-01,447155,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,19991708,7,ELWOOD,JOSSELINE,VIDAL,CASTIBLANCO,INGRESO,2006-01,2006-01
HW2,Magia,2010-01,593378,N,Sin Bloqueo,24769070,2,GIAN,ZITA,LEE,OYARZÚN,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2020-02,2020-02
HW2,Magia,2006-02,602442,S,ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO,20367847,9,LIDIA,LILYBELL,ALCÁNTAR,DE LUCA,INGRESO,2006-02,2008-02
HP1,Magia,2003-01,553831,S,ALUMNO EGRESADO,21779996,6,OSVALDO,CINDY,DOMINGUEZ,LANAS,SEGUNDO AÑO,2005-01,2007-02
HP2,Magia,2019-01,586350,N,Sin Bloqueo,6381489,1,AROLDO,DENIS,MUSSO,ALMONTE,1 SEMESTRE,2021-01,2021-02
HP1,Magia,2003-01,542770,N,Sin Bloqueo,25389151,8,MARIANA,DESIREE,CLAVERO,AMIGO,QUINTO AÑO- EGRESO,2009-01,2009-01
HP1,Magia,2003-01,554694,S,BLOQUEO POR NO INSCRIPCION,9556399,4,AMIRA,VERÓNICA,LERDO DE TEJADA,OBRADOR,SEGUNDO AÑO,2006-01,2011-01
HP1,Magia,2003-01,556778,S,ALUMNO EGRESADO,8025749,1,CHARITT,FDO.,BAHAMONDES,AVARIAS,SEGUNDO AÑO,2005-01,2007-01
PH1,Magia,2013-01,370946,S,RENUNCIA FINANCIERA,23430525,7,AAROON,LENIN,CRAIG,LAZCANO,INGRESO,2013-01,
HP2,Magia,2008-01,378308,S,BLOQUEO FINANCIERO DESERTOR CAE,6159032,K,IRENE,QUELENTARO,SAN JUAN,SELEME,1 SEMESTRE,2008-02,2009-02
HP2,Magia,2008-01,397427,S,ALUMNO EGRESADO,17168309,6,SABRINA,SEBÁSTIAN,ANGULO,JIMENEZ,10 SEMESTRE - EGRESO,2011-01,2011-01
HP2,Magia,2006-01,443979,S,ALUMNO CON DEUDA MOROSA,20177695,5,VALERI,ELIZABET,NUSSBAUM,ARRAU,2 SEMESTRE,2009-02,2011-01
PH1,Magia,2006-01,490184,S,ALUMNO CON DEUDA MOROSA,11533671,5,JORDANNA,TABATHA,RUIZ TAGLE,MASCARO,2 SEMESTRE,2009-01,2009-01
PH1,Magia,2005-01,427049,S,SUSPENSION DE ESTUDIOS,16308819,3,SAMIRA,DANILO,LEMA,MORETTO,1 SEMESTRE,2005-02,2008-01
HP2,Magia,2008-02,607588,S,BLOQUEO POR NO INSCRIPCION,21600029,5,IO,GENARO,ESCUDERO,ABUAUAD,INGRESO,2008-02,2008-02
HW2,Magia,2009-01,573053,S,BLOQUEO POR NO INSCRIPCION,11568609,4,SADY,FAVIOLA,TAMAYO,VILLAGRÁN,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2015-01,2015-01
HP1,Magia,2008-01,460752,S,ALUMNO EGRESADO,10586899,2,YASSEL,VICTORIANO,LUSTIG,MILLON,QUINTO AÑO- EGRESO,2008-02,2008-02
HP1,Magia,2003-01,428835,S,BLOQUEO POR NO INSCRIPCION,24600703,4,ZORANA,DELZI,MELIVILU,BEYER,PRIMER AÑO,2003-02,2004-01
HP2,Magia,2003-01,504669,S,BLOQUEO POR NO INSCRIPCION,16606081,4,CHRISTIE,HEBERT,PASTENES,EYZAGUIRRE,1 SEMESTRE,2006-01,2006-02
HP2,Magia,2007-02,466086,N,Sin Bloqueo,20686632,3,VESNA,EMELINDA,VELASCO,REALE,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2013-02,2013-02
HW2,Magia,2010-01,404532,S,SUSPENSION DE ESTUDIOS,13776699,6,MACCARENA,JORDI,ESTATOPULOS,CERENIC,INGRESO,2010-01,2011-01
HP2,Magia,2006-01,616529,S,ALUMNO LICENCIADO,18467872,3,YULIANA,AIRY,LABORDE,HUAICO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2017-02,2017-02
WH1,Hechicería,2006-01,591047,S,BLOQUEO POR NO INSCRIPCION,14032793,7,SAÚL,FOCMAN,HOLZMANN-WEIZMANN,CARVAJAL,INGRESO,2006-01,2009-01
HW2,Magia,2009-01,488118,N,Sin Bloqueo,16919949,4,NANCY,NATALIA,BARBOSA,ZAPATA,10 SEMESTRE - EGRESO,2020-01,2020-01
HP1,Magia,2004-01,581607,S,ALUMNO EGRESADO,15441560,6,JUSTIN,ANDRINA,ECHEGOYEN,ALOMIA,SEGUNDO AÑO,2006-01,2008-01
HW1,Magia,2008-02,404820,N,Sin Bloqueo,4441122,0,MICHELL,DYNELLY,RÍOS,LECKSIWILAI,QUINTO AÑO - EGRESO,2009-01,2009-01
HP2,Magia,2005-01,513035,S,CAMBIO DE PLAN O CARRERA,15660066,9,XIALEM,CINTHYA,GALDAMES,LLANQUIHUEN,INGRESO,2005-01,2005-01
HP1,Magia,2003-01,466764,S,ALUMNO LICENCIADO,13737407,8,STABRIN,NASSER,BARDALES,BASTÍAS,QUINTO AÑO- EGRESO,2008-02,2008-02
HW2,Magia,2007-01,629515,S,ALUMNO CON DEUDA MOROSA,14247453,3,AILEN,MARIO,MONTES,DUGUET,INGRESO,2007-01,2008-02
HP2,Magia,2005-01,411139,S,ALUMNO EGRESADO,21690596,4,GIANNY,PABLO,COPPA,CASTAÑEDA,10 SEMESTRE - EGRESO,2011-01,2011-01
HP2,Magia,2005-01,397205,S,ALUMNO LICENCIADO,24523783,5,ANALÍA,MACIEL,PUENTES,VALLADARES,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2010-01,2010-01
HP2,Magia,2007-01,440712,S,ALUMNO EGRESADO,17199086,3,IVETTE,LUIS,MONTES,ROLACK,10 SEMESTRE - EGRESO,2010-02,2010-02
HP2,Magia,2008-02,374596,N,Sin Bloqueo,8121201,2,STEFANI,ISEHIMY,DAVIS,OTERO,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2023-02,2023-02
HP2,Magia,2010-01,623222,N,Sin Bloqueo,21184831,9,FÉLIX,GLADYS,IPINZA,LETONJA,LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES,2021-02,2021-02
HP1,Magia,2004-01,482640,S,CAMBIO DE PLAN O CARRERA,15830050,0,DALMA,CARMEN,HERNANDEZ,MARCANO,INGRESO,2004-01,2005-01
